00:00.704  blend            | Read blend: "C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\morrowgear-drone-java\docs\design\carrier-v30-proposal\carrier-v30-proposal.blend"
08:20:44 | INFO: Blender create Mesh node Bay_recessed_guidance.003
08:20:44 | INFO: Blender create Mesh node Bay_service_console
08:20:44 | INFO: Blender create Mesh node Bay_service_console.001
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.001
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.002
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.003
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.004
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.005
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.006
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.007
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.008
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.009
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.010
08:20:44 | INFO: Blender create Mesh node Bay_threshold_service_mark.011
08:20:44 | INFO: Blender create Mesh node Belly_emitter_armored_recess
08:20:44 | INFO: Blender create Mesh node Belly_emitter_conductor
08:20:44 | INFO: Blender create Mesh node Belly_emitter_optical_surface
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.001
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.002
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.003
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.004
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.005
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.006
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.007
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.008
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.009
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.010
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.011
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.012
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.013
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.014
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.015
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.016
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.017
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.018
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.019
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.020
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.021
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.022
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.023
08:20:44 | INFO: Blender create Mesh node Cassette_cooling_fin.024
08:20:44 | INFO: Blender create Mesh node Command_hatch_lock
08:20:44 | INFO: Blender create Mesh node Command_hatch_lock.001
08:20:44 | INFO: Blender create Mesh node Command_hatch_lock.002
08:20:44 | INFO: Blender create Mesh node Command_service_hatch
08:20:44 | INFO: Blender create Mesh node Command_service_hatch.001
08:20:44 | INFO: Blender create Mesh node Command_service_hatch.002
08:20:44 | INFO: Blender create Mesh node Command_spine_armor
08:20:44 | INFO: Blender create Mesh node Command_window
08:20:44 | INFO: Blender create Mesh node Command_window.001
08:20:44 | INFO: Blender create Mesh node Command_window.002
08:20:44 | INFO: Blender create Mesh node Command_window.003
08:20:44 | INFO: Blender create Mesh node Command_window.004
08:20:44 | INFO: Blender create Mesh node Command_window.005
08:20:44 | INFO: Blender create Mesh node Command_window.006
08:20:44 | INFO: Blender create Mesh node Command_window.007
08:20:44 | INFO: Blender create Mesh node Command_window.008
08:20:44 | INFO: Blender create Mesh node Command_window.009
08:20:44 | INFO: Blender create Mesh node Command_window.010
08:20:44 | INFO: Blender create Mesh node Command_window.011
08:20:44 | INFO: Blender create Mesh node Command_window.012
08:20:44 | INFO: Blender create Mesh node Command_window_recess
08:20:44 | INFO: Blender create Mesh node Command_window_recess.001
08:20:44 | INFO: Blender create Mesh node Command_window_recess.002
08:20:44 | INFO: Blender create Mesh node Command_window_recess.003
08:20:44 | INFO: Blender create Mesh node Command_window_recess.004
08:20:44 | INFO: Blender create Mesh node Command_window_recess.005
08:20:44 | INFO: Blender create Mesh node Command_window_recess.006
08:20:44 | INFO: Blender create Mesh node Command_window_recess.007
08:20:44 | INFO: Blender create Mesh node Command_window_recess.008
08:20:44 | INFO: Blender create Mesh node Command_window_recess.009
08:20:44 | INFO: Blender create Mesh node Command_window_recess.010
08:20:44 | INFO: Blender create Mesh node Command_window_recess.011
08:20:44 | INFO: Blender create Mesh node Command_window_recess.012
08:20:44 | INFO: Blender create Mesh node Continuous_low_armored_flying_hull
08:20:44 | INFO: Blender create Mesh node Emitter_buried_load_path
08:20:44 | INFO: Blender create Mesh node Emitter_buried_load_path.001
08:20:44 | INFO: Blender create Mesh node Emitter_hydraulic_ram
08:20:44 | INFO: Blender create Mesh node Emitter_hydraulic_ram.001
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.001
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.002
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.003
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.004
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.005
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.006
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.007
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.008
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.009
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.010
08:20:44 | INFO: Blender create Mesh node Emitter_service_segment.011
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.001
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.002
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.003
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.004
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.005
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.006
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.007
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.008
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.009
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.010
08:20:44 | INFO: Blender create Mesh node Exhaust_vector_vane.011
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.001
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.002
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.003
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.004
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.005
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.006
08:20:44 | INFO: Blender create Mesh node Faceted_leading_edge_armor.007
08:20:44 | INFO: Blender create Mesh node Flush_maintenance_handrail
08:20:44 | INFO: Blender create Mesh node Flush_maintenance_handrail.001
08:20:44 | INFO: Blender create Mesh node Flush_maintenance_handrail.002
08:20:44 | INFO: Blender create Mesh node Flush_maintenance_handrail.003
08:20:44 | INFO: Blender create Mesh node Forward_sensor_cheek
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.001
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.002
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.003
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.004
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.005
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.006
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.007
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.008
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.009
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.010
08:20:44 | INFO: Blender create Mesh node Functional_service_stencil.011
08:20:44 | INFO: Blender create Mesh node Inboard_power_distribution
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.001
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.002
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.003
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.004
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.005
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.006
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.007
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.008
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.009
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.010
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.011
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.012
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.013
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.014
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.015
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.016
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.017
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.018
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.019
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.020
08:20:44 | INFO: Blender create Mesh node Inset_thermal_bank_lamella.021
08:20:44 | INFO: Blender create Mesh node Integrated_forward_command_blister
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_armored_converging_duct
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_flow_straightener
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_flow_straightener.001
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_flow_straightener.002
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_mouth_service_mark
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_mouth_service_mark.001
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_mouth_service_mark.002
08:20:44 | INFO: Blender create Mesh node LowerFrontIntake_mouth_service_mark.003
08:20:44 | INFO: Blender create Mesh node Midspan_load_armor
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.001
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.002
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.003
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.004
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.005
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.006
08:20:44 | INFO: Blender create Mesh node Nozzle_actuator.007
08:20:44 | INFO: Blender create Mesh node Outer_sensor_armor
08:20:44 | INFO: Blender create Mesh node Primary_avionics_armor
08:20:44 | INFO: Blender create Mesh node Protected_power_line
08:20:44 | INFO: Blender create Mesh node Protected_power_line.001
08:20:44 | INFO: Blender create Mesh node Protected_power_line.002
08:20:44 | INFO: Blender create Mesh node Protected_power_line.003
08:20:44 | INFO: Blender create Mesh node Protected_power_line.004
08:20:44 | INFO: Blender create Mesh node Recessed_ventral_service_cassette
08:20:44 | INFO: Blender create Mesh node Recessed_ventral_service_cassette.001
08:20:44 | INFO: Blender create Mesh node Recessed_ventral_service_cassette.002
08:20:44 | INFO: Blender create Mesh node Recessed_ventral_service_cassette.003
08:20:44 | INFO: Blender create Mesh node Recessed_ventral_service_cassette.004
08:20:44 | INFO: Blender create Mesh node Scale_observation_window
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.001
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.002
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.003
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.004
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.005
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.006
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.007
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.008
08:20:44 | INFO: Blender create Mesh node Scale_observation_window.009
08:20:44 | INFO: Blender create Mesh node Span_lower_chord
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.001
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.002
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.003
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.004
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.005
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.006
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.007
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.008
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.009
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.010
08:20:44 | INFO: Blender create Mesh node Span_lower_chord.011
08:20:44 | INFO: Blender create Mesh node Span_upper_chord
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.001
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.002
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.003
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.004
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.005
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.006
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.007
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.008
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.009
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.010
08:20:44 | INFO: Blender create Mesh node Span_upper_chord.011
08:20:44 | INFO: Blender create Mesh node Thruster_recessed_throat
08:20:44 | INFO: Blender create Mesh node Thruster_recessed_throat.001
08:20:44 | INFO: Blender create Mesh node Thruster_recessed_throat.002
08:20:44 | INFO: Blender create Mesh node Thruster_recessed_throat.003
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.001
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.002
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.003
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.004
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.005
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.006
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.007
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.008
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.009
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.010
08:20:44 | INFO: Blender create Mesh node Triangulated_span_web.011
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.001
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.002
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.003
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.004
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.005
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.006
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.007
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.008
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.009
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.010
08:20:44 | INFO: Blender create Mesh node Truss_vertical_tie.011
08:20:44 | INFO: Blender create Mesh node Wingtip_service_cap
08:20:44 | INFO: glTF import finished in 0.38s
GLB_READBACK {"nativeGeometryPassed": true, "glbImported": true, "importedVertices": 46158, "maxNearestNativeVertexError": 0.0, "boundsMaxError": 0.0, "passed": true}
Blender 5.2.0 LTS (hash fbe6228777e7 built 2026-07-14 01:35:40)

Blender quit
